uid,key1_hold_dur,key2_hold_dur,DD_dur,UU_dur,UD_dur
23,120,40,80,0,-40
23,152,96,264,208,112
23,160,71,129,40,-31
23,104,79,105,80,1
23,104,72,88,56,-16
23,104,88,160,144,56
23,96,40,96,40,0
23,136,104,112,80,-24
23,112,65,64,17,-48
24,72,128,136,192,64
24,64,143,377,456,313
24,97,128,184,215,87
24,56,104,120,168,64
24,64,72,168,176,104
24,113,104,336,327,223
24,79,104,111,136,32
24,88,136,136,184,48
24,94,104,134,144,40
24,72,105,136,169,64
24,72,88,128,144,56
24,56,144,264,352,208
25,96,87,80,71,-16
25,104,80,120,96,16
26,112,168,72,128,-40
26,88,96,72,80,-16
26,88,112,88,112,0
26,88,88,72,72,-16
26,79,121,119,161,40
26,112,128,72,88,-40
26,88,104,88,104,0
26,96,112,72,88,-24
26,128,111,128,111,0
26,128,112,104,88,-24
26,104,136,40,72,-64
26,96,152,56,112,-40
27,127,120,551,544,424
27,96,120,136,160,40
27,112,128,136,152,24
27,80,120,128,168,48
27,96,128,848,880,752
27,96,89,120,113,24
27,112,112,168,168,56
27,112,80,160,128,48
27,120,96,120,96,0
27,136,80,280,224,144
27,104,112,144,152,40
27,96,104,96,104,0
27,103,88,159,144,56
27,104,80,176,152,72
27,120,112,224,216,104
27,104,96,136,128,32
27,151,120,192,161,41
27,127,129,367,369,240
27,112,104,192,184,80
27,112,120,280,288,168
27,136,96,136,96,0
28,79,113,79,113,0
28,144,96,128,80,-16
28,139,101,139,101,0
28,130,112,153,135,23
28,96,104,96,104,0
28,48,120,128,200,80
28,112,152,48,88,-64
28,128,103,129,104,1
28,104,112,104,112,0
28,72,128,192,248,120
28,72,79,705,712,633
29,121,135,121,135,0
29,120,136,120,136,0
29,111,154,96,139,-15
29,129,127,129,127,0
29,100,152,68,120,-32
29,107,120,80,93,-27
29,128,128,208,208,80
29,144,192,144,192,0
29,129,127,129,127,0
29,128,184,192,248,64
29,96,112,96,112,0
30,81,56,224,199,143
30,80,56,208,184,128
30,80,55,225,200,145
30,80,64,208,192,128
30,64,48,224,208,160
30,95,72,223,200,128
30,64,64,184,184,120
30,88,56,200,168,112
30,79,56,224,201,145
30,87,56,223,192,136
30,88,39,217,168,129
30,80,48,224,192,144
30,81,48,233,200,152
